Lista CATSER;;;;;;;
Fonte: DW-Siasg;;;;;;;
Extração realizada em 30/03/2023;;;;;;;
({Tipo Material Serviço} = Serviço) E ({Sit Atual Mat Serv} = Ativo);;;;;;;
;;;;;;;
Tipo Material Serviço;Grupo Serviço;;Classe Material;;Codigo Material Serviço;;Sit Atual Mat Serv
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7188;ENDOSCOPIA DIGESTIVA CIRURGICA - DIVERTUCULECTOMIA DO ESOFA-GO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7196;ENDOSCOPIA DIGESTIVA CIRURGICA - GASTROSTOMIA ENDOSCOPICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7200;ENDOSCOPIA DIGESTIVA CIRURGICA - PASSAGEM DE SONDA POR ENDOSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7218;ENDOSCOPIA DIGESTIVA CIRURGICA - BIOPSIA / CITOLOGIA (ENDOS-COPIA ALTA OU BAIXA);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7226;ENDOSCOPIA DIGESTIVA CIRURGICA - ESVAZIAMENTO LIQUIDO ASCITICO POR LAPAROSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7234;ENDOSCOPIA DIGESTIVA CIRURGICA - LISE DE BRIDAS POR LAPAROS-COPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7242;ENDOSCOPIA DIGESTIVA CIRURGICA - HEMOSTASIA POR LAPAROSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7250;ENDOSCOPIA DIGESTIVA CIRURGICA - DRENAGEM CAVITARIA POR LAPAROSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7269;ENDOSCOPIA DIGESTIVA CIRURGICA - BIOPSIA POR LAPAROSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7277;ENDOSCOPIA DIGESTIVA CIRURGICA - RETIRADA DE CORPO  ESTRANHODO COLON;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7285;ENDOSCOPIA DIGESTIVA CIRURGICA - HEMOSTASIA DO COLON;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7293;ENDOSCOPIA DIGESTIVA CIRURGICA - DESCOMPRESSAO COLONICA  PORCOLONOSCOPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7307;ENDOSCOPIA DIGESTIVA CIRURGICA - TAMPONAMENTO DE VARIZES ESOFAGIANAS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7315;ENDOSCOPIA DIGESTIVA CIRURGICA - HEMOSTASIA EM ESOFAGO, ESTOMAGO OU DUODENO (PATOLOGIA NAO VARICOSA);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7323;LARINGOSCOPIA DIRETA PARA DIAGNOSTICO, COLHEITA DE  MATERIALE/OU BIOPSIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7331;LARINGOSCOPIA DIRETA COM RETIRADA DE CORPO ESTRANHO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7340;LARINGOSCOPIA DIRETA COM EXERESE DE POLIPO / NODULO / PAPILOMA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7358;LARINGOSCOPIA DIRETA COM MICROSCOPIA PARA EXERESE DE POLIPO/NODULO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7366;LARINGOSCOPIA DIRETA COM MICROSCOPIA - EXERESE DE PAPILOMA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7374;LARINGOSCOPIA COM LASER PARA EXERESE DE PAPILOMA / POLIPO  /NODULO / TUMOR;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7382;LARINGOSCOPIA DIRETA COM DILATACAO PARA ESTENOSE;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7390;TRAQUEOSCOPIA PARA  DIAGNOSTICO,  COLHEITA  MATERIAL  E / OUBIOPSIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7404;TRAQUEOSCOPIA COM RETIRADA DE CORPO ESTRANHO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7412;TRAQUEOSCOPIA COM RETIRADA DE PAPILOMA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7420;TRAQUEOSCOPIA COM DILATACAO PARA ESTENOSE;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7439;BRONCOSCOPIA RIGIDA PARA DIAGNOSTICO, COLHEITA DE MATERIAL E/OU BIOPSIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7447;BRONCOSCOPIA RIGIDA COM RETIRADA DE CORPO ESTRANHO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7455;BRONCOSCOPIA RIGIDA COM RETIRADA DE PAPILOMA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7463;BRONCOSCOPIA FLEXIVEL COM BIOPSIA TRANSBRONQUICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7471;BRONCOSCOPIA RIGIDA COM DILATACAO PARA ESTENOSE;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7480;BRONCOGRAFIA POR HEMITORAX;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7498;BRONCOSCOPIA FLEXIVEL PARA DIAGNOSTICO, COLHEITA DE MATERIALE/OU BIOPSIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7501;BRONCOSCOPIA FLEXIVEL PARA RETIRADA DE CORPO ESTRANHO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7510;BRONCOSCOPIA FLEXIVEL COM LAVADO BRONCOALVEOLAR;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7528;LARINGOSCOPIA FLEXIVEL COM EXERESE ENDOSCOPICA DE TUMOR;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7536;EXAME FISIATRICO - CRONAXIMETRIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7544;EXAME FISIATRICO - CURVA I/T;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7552;EXAME FISIATRICO - ELETRODIAGNOSTICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7560;EXAME FISIATRICO - EXAME MUSCULAR;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7579;EXAME FISIATRICO - TESTE DE HEALD;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7587;EXAME FISIATRICO - PESQUISA ELETRONEUROMIOGRAFICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7595;EXAME FISIATRICO - POTENCIAL EVOCADO AUDITIVO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7609;EXAME FISIATRICO - POTENCIAL SOMATO-SENSITIVO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7617;EXAME FISIATRICO - POTENCIAL EVOCADO VISUAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7625;EXAME FISIATRICO - BIOFEEDBACK COM EMG;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7633;TRATAMENTO DE ATAXIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7641;TRATAMENTO DE DISTROFIA SIMPATICO - REFLEXO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7650;TRATAMENTO DE HEMIPLEGIA E HEMIPARESIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7668;TRATAMENTO DE LESAO NERVOSA PERIFERICA AFETANDO  MAIS  DE UMNERVO COM ALTERACAO SENSITIVA OU MOTORA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7676;TRATAMENTO DE LESAO NERVOSA PERIFERICA AFETANDO UM NERVO COMALTERACAO SENSITIVA OU MOTORA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7684;TRATAMENTO DE MIOPATIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7692;TRATAMENTO DE MONOPLEGIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7706;TRATAMENTO DE PARAPLEGIA OU PARAPARESIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7714;TRATAMENTO DE PARALISIA CEREBRAL (TRATAMENTO MOTOR);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7722;ASSISTENCIA FISIATRICA - TRATAMENTO DE PATOLOGIA NEUROLOGICACOM SEQUELA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7730;TRATAMENTO DE PARKINSON;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7749;TRATAMENTO DE QUADRIPLEGIA OU QUADRIPARESIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7757;TRATAMENTO DE RETARDO DO DESENVOLVIMENTO PSICO - MOTOR (TRA-TAMENTO GLOBAL / MOTOR);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7765;TRATAMENTO DE DISTURBIO CIRCULATORIO ARTERIO-VENOSO E LINFA-TICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7773;ASSISTENCIA FISIATRICA RESPIRATORIA  EM  PACIENTE  INTERNADOCOM VENTILACAO MECANICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7781;ASSISTENCIA FISIATRICA - RESPIRATORIA DOENTE CLINICO INTERNADO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7790;ASSISTENCIA FISIATRICA - RESPIRATORIA PRE  E  POS-OPERATORIOCONDICOES CIRURGICAS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7803;TRATAMENTO DE DOENCAS PULMONARES ATENDIDAS EM AMBULATORIO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7811;TRATAMENTO DE PACIENTE COM D.P.O.C. EM ATENDIMENTO  AMBULATORIAL NECESSITANDO REDUCAO E REABILITACAO RESPIRATORIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7820;TRATAMENTO DE ALTERACAO ORDEM REUMATICA AFETANDO UM OU  MAISMEMBROS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7838;TRATAMENTO DE ALTERACAO DEGENERATIVA OU INFLAMATORIA AFETAN-DO UM OU MAIS SEGMENTOS DA COLUNA VERTEBRAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7846;TRATAMENTO DE ALTERACAO DEGENERATIVA OU INFLAMATORIA AFETAN-DO SEGMENTOS DA COLUNA VERTEBRAL E MEMBROS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7854;TRATAMENTO - AMPUTACAO UNILATERAL  OU  BILATERAL (PREPARACAODO COTO);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7862;TRATAMENTO DE CONTUSOES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7870;TRATAMENTO DE DESVIO POSTURAL DA COLUNA VERTEBRAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7889;TRATAMENTO DE ENTORSES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7897;TRATAMENTO DE TRAUMATISMO NOS TENDOES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7900;TRATAMENTO DE SEQUELA DE TRAUMATISMO TORAXICO OU ABDOMINAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7919;TRATAMENTO DE QUEIMADURA AFETANDO MAIS DE UMA REGIAO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7927;TRATAMENTO FISIATRICO DE PATOLOGIA ORTOPEDICA QUE  AFETA  UMMEMBRO OU MAIS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7935;TRATAMENTO - AMPUTACAO UNILATERAL OU  BILATERAL (TREINAMENTOPROTETICO);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7943;ASSISTENCIA FISIATRICA - PACIENTE HIPO OU AGENESIA DE MEMBRO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7951;TRATAMENTO DE PACIENTE COM DOENCA ISQUEMICA DO CORACAO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7960;TRATAMENTO DE PACIENTE - POS-OPERATORIO DE CIRURGIA CARDIACA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7978;TRATAMENTO DE PACIENTE PORTADOR DE CARDIOPATIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7986;TRATAMENTO DE PACIENTE SEM DOENCA  CORONARIANA  CLINICAMENTEMANIFESTADA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;7994;TRATAMENTO DE PACIENTE COM DOENCA  DERMATOLOGICA  SENSIVEL AACTINOTERAPIA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8001;CONFECCAO DE PROTESE ORTOPEDICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8010;BLOQUEIO FENOLICO DE PONTOS MOTORES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8028;BLOQUEIO ANESTESICO SIMPATICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8036;TRATAMENTO - INFILTRACAO ARTICULAR OU TECIDOS MOLES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8044;TRATAMENTO DE DOENCAS UROLOGICAS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8052;TRATAMENTO DE PROCESSOS INFLAMATORIOS PELVICOS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8060;ATENDIMENTO FISIATRICO - PRE E POS-PARTO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8079;TRATAMENTO DE SINUSITES;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8087;EXAME GENETICO - CARIOTIPO SIMPLES OU COM  BANDAS ( SANGUE /MEDULA );Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8095;EXAME GENETICO - CARIOTIPO COM BANDAS (LIQUIDO AMNIOTICO, PELE, EMBRIONARIO OU FETAL);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8109;EXAME GENETICO  -  CROMATINA  SEXUAL (SALIVA, URINA, LIQUIDOAMINIOTICO );Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8117;EXAME GENETICO - DERMATOGLIFO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8125;HEMOTERAPIA - PROCESSAMENTO - UNIDADE DE CONCENTRADO DE HEMACIAS / HEMACIAS LAVADAS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8133;HEMOTERAPIA - PROCESSAMENTO - UNIDADE DE CONCENTRADO DE LEU-COCITO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8141;HEMOTERAPIA - PROCESSAMENTO - UNIDADE DE CONCENTRADO DE  PLAQUETAS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8150;HEMOTERAPIA - PROCESSAMENTO - UNIDADE DE CRIOPRECIPITADO  DEFATOR ANTI-HEMOFILICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8168;HEMOTERAPIA - PROCESSAMENTO - UNIDADE PLASMA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8176;HEMOTERAPIA - PROCESSAMENTO DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8184;HEMOTERAPIA - PLASMAFERESE TERAPEUTICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8192;HEMOTERAPIA - SANGRIA TERAPEUTICA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8206;TRATAMENTO - EXSANGUINEO TRANSFUSAO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8214;TRATAMENTO - TRANFUSAO FETAL INTRAUTERINA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8222;EXAME ANTIGENO  AUSTRALIA ( HBSAG ) HA POR UNIDADE DE SANGUETOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8230;EXAME ANTIGENO AUSTRALIA ( HBSAG ) - COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8249;EXAME ANTIGENO AUSTRALIA ( HBSAG ) RIE OU EIE POR UNIDADE DESANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8257;EXAME ANTIGENO AUSTRALIA ( HBSAG ) RIE OU EIE POR COMPONENTEHEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8265;EXAME CHAGAS HA POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8273;EXAME CHAGAS HA POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8281;EXAME CHAGAS IFI POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8290;EXAME CHAGAS IFI POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8303;EXAME CHAGAS IFI, HA E RFC - REACOES SOROLOGICAS POR UNIDADEDE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8311;EXAME CHAGAS IFI,HA E RFC - REACOES SOROLOGICAS POR COMPONENTES HEMOTERAPICOS;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8320;EXAME CHAGAS RFC ( MACHADO GUERREIRO ) POR UNIDADE DE SANGUETOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8338;EXAME CHAGAS RFC ( MACHADO GUERREIRO ) POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8346;EXAME ELETROFORESE DE HEMOGLOBINA -  UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8354;EXAME ELETROFORESE DE HEMOGLOBINA -  COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8362;EXAME GRUPO SANGUINEO ABO E RH;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8370;EXAME MALARIA - IFI POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8389;EXAME MALARIA - IFI POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8397;PESQUISA DE ANTI-CORPOS SERICOS (IRREGULARES);Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8400;PESQUISA DE ANTI - HBC POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8419;EXAME PESQUISA DE ANTI - HBC POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8427;PESQUISA DE ANTI - HIV - EIE POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8435;PESQUISA DE ANTI - HIV POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8443;PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL COMPLETA;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8451;EXAME SIFILIS - FTA - ABS POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8460;EXAME SIFILIS - FTA - ABS POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8478;EXAME SIFILIS - HA POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8486;EXAME SIFILIS - HA POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8494;EXAME SIFILIS - VDRL POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8508;EXAME SIFILIS - VDRL POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8516;EXAME SIFILIS - VDRL - HA E FTA - ABS POR UNIDADE DE  SANGUETOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8524;EXAME SIFILIS - VDRL - HA E FTA - ABS POR COMPONENTE HEMOTE-RAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8532;HEMOTERAPIA - TESTE DE COOMBS DIRETO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8540;HEMOTERAPIA - TESTE DE COOMBS INDIRETO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8559;HEMOTERAPIA - TRANSAMINASE PIRUVICA - TGP OU ALT POR UNIDADETOTAL DE SANGUE;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8567;HEMOTERAPIA - TRANSAMINASE PIRUVICA - TGP OU ALT - COMPONEN-TE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8575;TESTE CHAGAS E EIE POR UNIDADE DE SANGUE TOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8583;TESTE CHAGAS E EIE POR COMPONENTE HEMOTERAPICO;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8591;HEMOTERAPIA - PESQUISA DE ANTI - HCV POR UNIDADE  DE  SANGUETOTAL;Ativo
Serviço;931;SERVI¿S DE SA¿E HUMANA;9311;SERVIÇOS HOSPITALARES;8605;HEMOTERAPIA - PESQUISA DE ANTI - HCV POR COMPONENTE HEMOTERAPICO;Ativo
